Churn,Account Weeks,Contract Renewal,Data Plan,Data Usage,Cust Serv Calls,Day Mins,Monthly Charge,Overage Fee,Roam Mins
1,57,No,No,0.0,2,191.0,30.0,6.12,6.4
0,184,Yes,No,0.21,2,151.7,43.1,8.93,13.1
0,109,Yes,No,0.37,3,153.1,49.7,6.710000000000001,9.9
0,127,Yes,No,0.27,2,205.6,52.7,7.5,9.2
0,82,Yes,No,0.38,2,252.2,64.8,8.94,10.7
0,180,Yes,No,0.4,1,143.3,44.0,9.03,10.1
0,174,Yes,No,0.21,2,177.3,56.1,7.640000000000001,7.2
1,92,Yes,No,0.0,4,184.7,54.0,13.1,12.3
0,81,Yes,No,0.0,1,115.3,39.0,6.24,18.0
1,125,Yes,No,0.32,4,189.0,37.2,8.46,9.2
1,119,No,No,0.0,0,294.2,70.0,11.63,9.0
0,122,Yes,No,0.0,3,202.6,51.0,8.39,6.4
0,34,Yes,No,0.0,1,128.8,40.0,5.4399999999999995,14.0
1,138,No,Yes,2.89,5,211.2,91.9,15.63,10.7
0,90,Yes,Yes,3.48,1,71.2,62.8,9.08,12.9
0,73,Yes,No,0.22,2,94.9,40.2,7.66,14.2
1,19,Yes,No,0.0,3,259.4,68.0,13.49,9.5
0,120,Yes,Yes,1.86,1,202.8,79.6,9.26,6.9
0,160,Yes,No,0.0,3,97.5,40.0,8.41,13.2
0,141,Yes,No,0.0,0,146.5,40.0,8.5,8.2
0,90,Yes,No,0.32,2,157.9,50.2,6.699999999999999,12.2
0,72,Yes,No,0.31,2,139.9,46.1,6.18,12.7
0,117,Yes,Yes,3.21,1,153.2,81.1,8.17,11.9
0,79,No,No,0.31,2,103.5,48.1,10.97,8.4
0,87,Yes,No,0.43,1,172.8,52.3,9.62,6.6
0,102,Yes,No,0.0,1,129.5,53.0,12.71,10.9
0,49,Yes,No,0.15,1,223.6,60.5,6.050000000000001,8.9
0,67,Yes,No,0.34,6,247.39999999999998,65.4,5.41,10.0
0,107,Yes,No,0.0,2,167.3,43.0,8.2,6.7
0,190,Yes,No,0.17,2,169.2,51.7,5.619999999999999,9.3
0,118,Yes,No,0.0,2,113.0,32.0,7.51,10.8
0,120,Yes,No,0.21,0,172.7,54.1,6.76,16.9
0,94,Yes,No,0.0,0,136.2,38.0,8.26,9.6
0,115,Yes,Yes,3.11,1,209.6,86.1,9.52,11.5
0,61,Yes,No,0.0,1,184.3,57.0,8.23,9.0
0,143,Yes,Yes,2.08,1,141.4,60.8,9.32,7.7
0,110,Yes,No,0.33,1,195.0,47.3,4.76,8.0
0,104,Yes,No,0.24,1,118.5,38.4,8.89,12.1
0,16,Yes,No,0.0,1,153.2,46.0,6.49,10.7
0,183,Yes,No,0.0,0,108.3,35.0,9.18,13.5
0,147,Yes,No,0.25,2,168.6,47.5,9.39,14.4
1,58,Yes,No,0.0,4,247.2,68.0,15.19,9.3
0,102,No,No,0.0,3,211.2,59.0,7.17,12.0
0,123,Yes,No,0.0,3,166.9,48.0,6.09,12.8
0,64,Yes,Yes,2.3,1,118.4,56.0,7.21,8.5
0,103,Yes,No,0.0,2,177.9,52.0,6.33,7.8
1,152,Yes,No,0.0,1,317.8,68.0,7.65,10.4
1,124,Yes,No,0.0,1,312.0,69.0,9.0,12.8
0,97,Yes,No,0.0,1,146.0,43.0,5.15,13.3
1,131,Yes,No,0.0,3,207.6,38.0,8.97,15.5
0,57,Yes,Yes,3.0,2,180.4,83.0,6.58,11.1
0,157,Yes,No,0.0,2,172.1,50.0,5.65,8.5
0,194,Yes,No,0.0,0,180.3,48.0,8.45,11.8
0,66,Yes,No,0.0,1,146.4,42.0,9.83,7.8
0,155,Yes,No,0.0,0,71.2,38.0,10.22,8.6
1,123,Yes,No,0.0,4,199.2,38.0,9.5,12.9
0,116,Yes,No,0.35,2,192.0,50.5,7.05,7.5
0,63,Yes,No,0.0,1,128.7,43.0,7.039999999999999,12.8
0,64,Yes,No,0.0,3,203.9,55.0,5.550000000000001,11.4
0,96,Yes,No,0.0,3,150.0,45.0,5.93,9.8
0,53,Yes,No,0.0,1,164.1,46.0,5.300000000000001,11.4
0,105,Yes,No,0.17,3,199.0,57.7,6.33,8.9
0,53,Yes,Yes,3.24,2,167.3,77.4,9.74,12.0
0,101,Yes,No,0.0,1,154.4,45.0,5.859999999999999,13.9
0,129,Yes,Yes,2.51,3,164.3,74.1,5.59,9.3
1,122,Yes,No,0.0,3,231.2,63.0,13.39,8.8
0,163,Yes,No,0.0,5,189.9,50.0,8.93,12.8
0,93,Yes,No,0.0,0,149.6,43.0,5.039999999999999,14.3
1,115,No,No,0.0,1,345.3,76.0,10.17,11.8
1,25,Yes,No,0.0,3,264.9,69.0,14.06,8.4
0,73,Yes,No,0.0,1,122.0,33.0,6.92,5.8
0,120,Yes,No,0.0,2,164.2,54.0,8.52,14.0
0,196,Yes,No,0.36,1,133.1,44.6,5.33,10.3
1,97,No,No,0.0,2,225.1,63.0,13.98,8.8
0,148,Yes,No,0.0,1,195.4,51.0,8.72,11.2
0,85,Yes,Yes,3.11,1,173.1,82.1,7.359999999999999,11.5
1,86,No,No,0.0,4,162.4,42.0,8.35,11.4
0,78,Yes,Yes,1.73,2,268.2,80.3,8.91,6.4
0,106,Yes,No,0.0,3,195.3,50.0,8.47,15.9
0,147,Yes,Yes,3.81,2,230.4,103.1,8.69,14.1
1,145,Yes,No,0.0,3,224.2,65.0,15.75,16.1
0,91,Yes,No,0.0,3,176.3,53.0,6.970000000000001,9.9
0,81,Yes,Yes,1.81,4,168.3,70.1,8.55,6.7
0,116,Yes,Yes,2.89,1,219.9,81.9,7.61,10.7
0,69,Yes,Yes,1.59,1,155.0,54.9,7.12,5.9
0,135,Yes,No,0.0,0,154.4,44.0,5.1899999999999995,11.8
0,73,Yes,No,0.0,2,221.7,57.0,9.79,8.4
0,48,Yes,No,0.0,1,227.0,53.0,7.05,7.1
1,125,No,No,0.3,0,298.4,77.0,13.53,12.2
0,100,Yes,No,0.0,1,166.0,49.0,6.8100000000000005,10.9
0,165,Yes,Yes,4.32,0,111.6,81.2,5.67,16.0
0,64,Yes,No,0.0,2,174.5,45.0,9.01,10.7
0,116,No,Yes,1.86,1,175.5,66.6,5.529999999999999,6.9
1,147,No,Yes,3.0,5,157.5,73.0,9.48,11.1
0,115,Yes,No,0.0,1,193.2,51.0,8.82,11.0
0,84,Yes,Yes,2.03,4,194.5,73.3,5.050000000000001,7.5
0,86,Yes,Yes,3.13,4,144.8,74.3,5.3100000000000005,11.6
0,134,Yes,No,0.0,2,245.8,56.0,6.48,10.9
1,105,No,No,0.0,2,226.9,55.0,9.11,11.6
0,88,Yes,No,0.0,2,152.9,41.0,8.56,12.0
0,90,Yes,Yes,3.4,2,156.7,81.0,6.83,12.6
0,86,Yes,No,0.0,1,150.8,51.0,9.8,12.5
0,37,Yes,No,0.3,4,208.0,58.0,5.23,6.8
1,141,Yes,Yes,1.81,1,322.4,97.1,14.16,6.7
0,148,Yes,No,0.0,2,153.6,49.0,8.11,9.8
0,163,Yes,Yes,3.35,2,202.1,82.5,6.95,12.4
0,89,Yes,Yes,3.19,1,174.4,78.9,9.84,11.8
0,63,Yes,No,0.19,0,167.5,52.9,6.5,10.6
0,102,Yes,No,0.0,2,123.1,37.0,9.1,12.6
0,76,Yes,No,0.21,1,165.7,53.1,7.869999999999999,10.0
0,104,Yes,No,0.0,2,187.2,45.0,5.94,6.0
0,109,Yes,No,0.0,3,154.8,51.0,9.39,5.9
0,105,Yes,No,0.28,2,125.4,46.8,8.08,11.4
0,63,Yes,Yes,3.29,1,171.2,90.9,10.63,12.2
0,105,Yes,Yes,2.92,3,261.7,93.2,9.68,10.8
0,68,No,Yes,3.05,1,142.0,75.5,7.08,11.3
0,63,No,Yes,2.7,1,151.5,66.0,7.39,10.0
0,74,Yes,No,0.0,3,124.8,33.0,6.65,10.6
0,76,Yes,No,0.35,0,166.2,53.5,6.15,12.4
1,91,No,No,0.0,4,246.4,58.0,9.1,12.1
0,101,Yes,No,0.0,5,219.7,56.0,9.32,11.5
1,116,No,No,0.0,0,288.0,71.0,12.79,13.4
0,131,Yes,Yes,3.43,1,170.8,84.3,6.84,12.7
0,84,Yes,No,0.0,1,203.1,54.0,9.88,9.8
0,104,Yes,No,0.0,2,138.7,42.0,5.77,4.9
0,108,Yes,No,0.21,3,197.7,59.1,6.9399999999999995,9.2
0,111,Yes,No,0.33,0,168.8,48.3,7.91,9.7
0,155,Yes,Yes,3.35,1,61.6,66.5,7.76,12.4
0,66,Yes,No,0.0,1,194.7,53.0,9.84,6.8
0,64,Yes,No,0.4,1,206.2,56.0,8.35,10.0
0,69,Yes,No,0.3,2,214.0,64.0,7.9399999999999995,8.9
0,116,Yes,No,0.0,3,232.9,63.0,7.01,8.9
0,101,Yes,No,0.0,0,244.3,60.0,9.24,13.5
0,15,Yes,No,0.0,2,121.1,39.0,5.800000000000001,16.1
1,88,Yes,No,0.39,4,301.5,77.9,12.89,13.4
0,197,Yes,No,0.0,0,220.9,59.0,5.949999999999999,9.5
1,50,No,No,0.34,4,175.6,47.4,15.44,13.7
0,172,Yes,No,0.0,2,169.8,45.0,9.16,12.7
1,188,No,Yes,3.89,3,198.8,86.9,8.33,14.4
0,85,No,No,0.0,3,116.2,40.0,6.49,10.1
1,103,No,No,0.0,3,255.9,56.0,7.05,12.1
0,136,Yes,Yes,2.7,3,174.7,78.0,6.050000000000001,10.0
0,155,Yes,Yes,2.32,0,182.9,75.2,5.699999999999999,8.6
0,145,Yes,No,0.0,2,129.4,38.0,9.27,1.1
0,116,Yes,Yes,2.43,2,208.0,75.3,7.55,9.0
0,152,Yes,No,0.0,2,140.5,40.0,9.34,9.5
1,65,No,No,0.31,0,277.9,64.1,7.79,9.2
1,180,Yes,No,0.0,5,224.9,60.0,12.5,6.7
0,67,Yes,No,0.0,0,109.1,38.0,5.869999999999999,12.8
0,60,Yes,No,0.0,0,194.8,46.0,6.18,5.7
0,138,Yes,No,0.0,0,192.9,57.0,7.859999999999999,12.1
1,44,Yes,No,0.34,4,308.6,69.4,7.54,7.3
0,25,Yes,No,0.33,2,229.6,63.3,5.449999999999999,14.4
0,145,Yes,No,0.0,1,216.6,51.0,6.91,3.3
0,122,Yes,Yes,2.08,2,166.0,69.8,6.699999999999999,7.7
1,121,Yes,No,0.21,2,220.8,44.1,10.03,13.3
0,55,No,No,0.0,0,106.1,29.0,6.18,12.9
0,77,Yes,No,0.0,1,208.8,52.0,8.3,13.2
0,12,Yes,No,0.0,2,191.6,53.0,5.630000000000001,9.8
0,64,Yes,No,0.31,3,200.5,54.1,8.33,14.1
0,92,Yes,Yes,2.7,2,152.0,77.0,8.75,10.0
1,125,No,Yes,4.59,3,260.8,104.9,8.19,17.0
0,160,Yes,No,0.0,1,166.4,56.0,10.85,10.0
0,79,Yes,No,0.0,0,164.9,45.0,8.37,15.2
0,36,Yes,No,0.0,3,222.1,57.0,9.84,7.0
0,102,Yes,No,0.0,2,173.8,47.0,8.69,9.7
0,138,No,No,0.0,1,255.39999999999998,61.0,8.72,11.6
0,164,Yes,No,0.0,3,179.1,54.0,7.49,7.3
1,125,No,No,0.0,2,240.7,64.0,13.47,10.1
0,72,Yes,No,0.28,2,166.9,46.8,7.49,9.8
1,74,Yes,No,0.0,3,314.1,73.0,11.12,12.3
0,134,Yes,Yes,3.21,0,162.0,88.1,11.239999999999998,11.9
0,145,Yes,No,0.0,1,175.8,54.0,8.72,12.4
0,136,Yes,No,0.0,0,109.4,37.0,5.380000000000001,11.6
1,209,Yes,No,0.0,5,255.1,63.0,11.53,8.5
0,66,No,No,0.28,3,195.7,53.8,8.67,8.3
0,152,Yes,Yes,2.13,1,201.6,66.3,4.83,7.9
0,162,Yes,No,0.0,1,49.2,21.0,7.2,12.1
0,72,Yes,No,0.2,2,141.3,38.0,6.75,11.2
0,101,Yes,No,0.37,4,240.2,67.7,6.9,9.7
0,125,Yes,No,0.0,0,193.0,52.0,9.91,13.2
0,46,Yes,No,0.0,2,40.4,22.0,8.62,9.0
1,132,Yes,No,0.0,1,291.2,70.0,11.71,8.9
0,193,Yes,Yes,3.16,0,71.2,54.6,6.24,11.7
1,63,No,No,0.0,2,261.8,66.0,12.25,14.7
0,124,Yes,No,0.0,1,178.3,55.0,8.08,10.0
0,144,Yes,No,0.0,0,133.3,45.0,7.779999999999999,11.6
0,116,Yes,Yes,1.62,2,170.6,65.2,5.1899999999999995,6.0
0,189,Yes,Yes,4.16,1,155.2,84.6,9.78,15.4
0,97,Yes,Yes,1.65,1,270.1,80.5,9.27,6.1
0,137,Yes,Yes,3.27,2,173.5,79.7,8.9,12.1
0,142,Yes,Yes,1.16,0,163.3,51.6,6.8,4.3
0,84,Yes,No,0.0,1,190.4,51.0,9.15,13.8
0,119,Yes,Yes,2.7,1,165.1,76.0,5.640000000000001,10.0
0,158,Yes,No,0.0,1,182.9,41.0,4.46,10.3
0,50,Yes,No,0.29,1,282.3,64.9,6.37,9.6
0,98,Yes,No,0.39,2,136.1,40.9,7.82,10.1
0,101,Yes,Yes,3.51,2,114.1,69.1,8.08,13.0
1,182,Yes,No,0.0,2,279.1,63.0,9.03,9.5
0,51,Yes,No,0.0,0,169.3,41.0,6.98,12.0
0,117,Yes,No,0.26,2,201.4,51.6,6.9,9.9
0,92,No,No,0.0,0,242.8,56.0,7.14,11.7
0,86,Yes,No,0.3,2,148.2,53.0,9.26,6.2
0,122,Yes,No,0.0,2,119.3,40.0,6.199999999999999,8.7
0,156,Yes,Yes,4.0,1,179.3,90.0,5.0,14.8
1,127,No,No,0.0,2,245.2,61.0,10.86,13.9
1,130,No,No,0.0,5,216.2,68.0,18.19,16.9
0,158,Yes,No,0.0,2,172.4,52.0,7.83,0.0
0,145,No,Yes,3.0,1,175.3,73.0,7.67,11.1
1,90,No,Yes,3.59,2,169.0,80.9,9.44,13.3
0,127,Yes,Yes,2.48,3,2.6,47.8,7.699999999999999,9.2
0,109,Yes,No,0.0,1,171.1,50.0,5.59,9.9
0,88,Yes,No,0.27,1,168.9,46.7,7.58,7.5
0,101,Yes,Yes,2.92,0,160.1,75.2,5.5,10.8
0,171,Yes,No,0.25,0,176.8,50.5,8.69,10.3
0,21,Yes,No,0.0,1,210.2,57.0,5.83,12.4
0,145,Yes,Yes,2.89,2,203.0,84.9,6.26,10.7
0,90,Yes,No,0.28,2,185.5,59.8,8.33,8.0
0,33,Yes,No,0.21,1,159.5,46.1,9.77,7.1
1,61,Yes,Yes,2.75,4,181.0,61.5,9.03,10.2
0,107,Yes,No,0.32,3,191.5,52.2,8.12,13.4
1,147,No,No,0.0,0,274.0,67.0,11.59,6.2
0,117,Yes,No,0.0,2,158.7,43.0,9.09,7.7
0,95,Yes,No,0.0,1,216.9,57.0,5.119999999999999,14.2
0,186,Yes,No,0.0,1,137.8,40.0,9.39,8.7
0,128,Yes,No,0.0,0,166.4,54.0,8.52,7.9
0,55,Yes,Yes,2.19,3,139.3,60.9,8.92,8.1
0,134,Yes,No,0.0,2,7.8,16.0,8.57,12.9
0,96,Yes,Yes,3.05,1,170.1,74.5,7.37,11.3
0,107,Yes,No,0.35,0,193.9,61.5,8.12,10.7
0,123,Yes,No,0.0,2,140.0,37.0,7.69,12.5
0,35,Yes,No,0.0,2,166.2,55.0,9.17,5.8
0,74,Yes,No,0.0,0,164.4,51.0,7.02,12.0
0,130,Yes,No,0.23,1,115.6,36.3,8.39,12.6
1,137,No,No,0.0,2,237.3,56.0,8.84,14.2
0,88,Yes,No,0.31,1,168.5,50.1,9.35,10.5
0,80,Yes,No,0.0,3,51.5,23.0,8.2,9.5
0,116,Yes,Yes,2.21,3,155.7,65.1,9.27,8.2
0,123,Yes,Yes,4.02,2,232.0,105.2,8.25,14.9
0,120,Yes,No,0.0,1,131.7,37.0,8.16,10.7
0,146,No,No,0.0,1,111.1,46.0,10.67,10.5
0,106,Yes,Yes,2.21,3,88.5,65.1,11.239999999999998,8.2
0,121,Yes,Yes,3.24,1,116.0,65.4,7.51,12.0
0,137,Yes,No,0.23,1,155.5,40.3,6.66,9.1
0,84,Yes,Yes,1.54,2,106.5,53.4,6.289999999999999,5.7
0,67,Yes,Yes,3.56,1,175.2,82.6,9.96,13.2
1,161,Yes,No,0.0,4,154.7,42.0,8.89,5.9
1,134,Yes,Yes,1.65,4,247.2,78.5,11.28,6.1
1,62,No,Yes,3.56,2,218.4,93.6,11.84,13.2
0,120,Yes,Yes,2.43,1,214.5,83.3,6.75,9.0
0,130,Yes,Yes,2.0,0,172.0,73.0,7.48,7.4
0,20,Yes,No,0.0,2,173.8,54.0,7.67,12.3
0,68,Yes,No,0.0,1,158.8,45.0,5.59,10.3
0,112,Yes,No,0.0,0,195.7,54.0,5.640000000000001,8.5
0,77,Yes,No,0.0,3,172.9,50.0,5.6,11.3
0,109,Yes,No,0.0,2,209.5,53.0,8.49,9.0
0,108,Yes,No,0.0,3,188.1,49.0,8.54,11.6
0,79,Yes,Yes,2.46,1,167.9,74.6,7.1899999999999995,9.1
1,119,Yes,No,0.21,5,239.1,64.1,12.18,10.9
1,38,Yes,No,0.42,5,175.7,52.2,10.59,9.2
1,109,Yes,Yes,2.43,6,187.2,66.3,13.18,9.0
0,78,Yes,No,0.0,1,87.7,34.0,5.74,10.8
0,134,Yes,No,0.0,0,231.1,63.0,7.35,7.2
0,47,Yes,Yes,2.08,2,165.0,59.8,6.37,7.7
0,59,Yes,Yes,2.46,0,127.4,55.6,5.17,9.1
0,151,Yes,No,0.0,0,181.8,58.0,9.64,5.5
0,129,Yes,No,0.0,1,54.7,32.0,7.8100000000000005,11.1
0,107,Yes,Yes,3.89,2,270.4,106.9,6.210000000000001,14.4
1,137,No,No,0.21,2,258.0,67.1,12.33,10.9
0,76,Yes,No,0.38,1,90.5,37.8,5.59,9.3
0,24,Yes,No,0.0,0,222.6,50.0,5.8,16.2
0,169,Yes,No,0.0,2,142.5,44.0,6.57,10.0
0,30,Yes,No,0.0,1,54.0,25.0,8.97,10.2
0,70,Yes,No,0.0,3,201.8,48.0,6.55,9.4
1,52,No,No,0.0,2,251.4,60.0,9.83,11.0
0,3,Yes,No,0.0,4,139.0,45.0,7.539999999999999,6.1
0,38,Yes,No,0.0,2,117.3,38.0,5.4399999999999995,14.4
0,104,Yes,No,0.0,3,251.0,57.0,6.61,10.6
0,27,Yes,No,0.0,1,82.6,32.0,5.199999999999999,9.1
0,166,No,Yes,3.08,1,175.8,82.8,7.68,11.4
0,13,Yes,No,0.0,2,207.4,56.0,5.5600000000000005,13.6
0,52,Yes,No,0.0,2,204.0,50.0,7.62,11.8
0,114,Yes,Yes,3.13,1,129.0,78.3,9.5,11.6
0,156,Yes,No,0.42,1,150.5,43.2,7.65,3.5
0,90,Yes,Yes,3.0,0,180.3,86.0,8.17,11.1
0,62,Yes,No,0.0,2,176.5,42.0,5.19,10.8
0,82,Yes,Yes,2.97,2,137.8,73.7,6.779999999999999,11.0
0,52,Yes,No,0.0,3,129.3,35.0,7.14,12.3
0,146,Yes,No,0.0,1,115.6,38.0,5.68,10.7
0,120,Yes,Yes,1.94,2,208.9,79.4,7.74,7.2
1,130,Yes,No,0.0,3,263.7,61.0,9.33,18.3
0,90,Yes,No,0.24,1,61.3,29.4,9.72,11.4
0,147,No,No,0.0,1,170.8,46.0,8.24,10.1
1,159,No,No,0.0,2,167.4,41.0,7.19,10.3
0,74,Yes,Yes,3.56,4,154.1,78.6,9.77,13.2
0,130,Yes,No,0.32,0,239.0,61.2,8.51,5.7
0,155,No,No,0.0,0,163.1,53.0,9.59,11.2
0,87,Yes,No,0.0,2,185.3,50.0,9.35,16.6
1,81,No,No,0.0,0,324.7,76.0,11.82,13.1
0,99,Yes,No,0.0,2,128.3,41.0,5.77,14.3
0,131,Yes,No,0.0,2,174.9,49.0,5.029999999999999,10.2
1,89,Yes,No,0.0,5,205.2,41.0,10.71,10.3
1,123,No,No,0.0,4,201.5,33.0,6.45,6.3
0,130,Yes,Yes,3.4,1,244.2,97.0,6.220000000000001,12.6
0,99,Yes,No,0.0,1,124.6,34.0,7.32,10.5
0,36,Yes,No,0.0,1,175.1,49.0,5.85,9.9
0,87,Yes,No,0.0,3,124.3,36.0,8.67,7.5
0,139,Yes,No,0.0,2,258.6,60.0,7.8,11.6
0,189,Yes,No,0.0,1,206.9,50.0,7.17,11.7
0,96,Yes,Yes,2.81,3,170.3,77.1,5.07,10.4
0,112,Yes,No,0.0,2,101.1,36.0,5.720000000000001,10.3
0,75,Yes,No,0.0,1,190.3,55.0,6.449999999999999,14.3
0,178,Yes,Yes,2.84,2,175.4,74.4,9.5,10.5
1,112,Yes,No,0.28,2,266.0,66.8,10.73,14.2
0,108,Yes,Yes,2.92,0,171.6,70.2,6.81,10.8
0,100,Yes,No,0.0,0,78.7,33.0,6.279999999999999,14.0
0,121,Yes,Yes,2.54,0,198.9,80.4,5.76,9.4
0,116,Yes,No,0.16,1,63.7,29.6,9.79,10.0
0,161,Yes,No,0.0,1,173.4,48.0,5.6899999999999995,11.5
0,19,No,No,0.0,0,224.7,59.0,5.359999999999999,4.5
0,104,Yes,No,0.0,1,212.9,53.0,8.14,10.1
0,119,No,Yes,3.29,0,173.0,80.9,5.470000000000001,12.2
0,125,Yes,No,0.0,0,211.9,51.0,7.19,8.0
0,156,Yes,No,0.0,1,224.7,56.0,9.08,7.7
0,109,Yes,No,0.0,2,137.0,42.0,5.85,10.0
0,95,Yes,No,0.0,2,142.5,40.0,8.81,8.2
0,90,Yes,No,0.0,1,142.4,35.0,6.31,4.6
0,105,Yes,Yes,2.35,2,147.0,65.5,9.87,8.7
0,101,Yes,No,0.0,1,207.3,54.0,9.43,10.6
0,95,Yes,No,0.0,1,149.2,48.0,8.04,8.1
0,123,Yes,No,0.24,0,191.4,49.4,6.88,10.0
0,160,Yes,No,0.17,1,203.8,56.7,5.369999999999999,5.6
0,141,Yes,Yes,2.0,1,295.0,94.0,7.390000000000001,7.4
0,87,Yes,No,0.0,0,58.0,16.0,3.38,11.5
0,81,Yes,No,0.0,2,173.2,50.0,6.8100000000000005,11.8
0,75,Yes,Yes,3.54,4,197.3,92.4,7.09,13.1
0,126,Yes,Yes,3.27,0,58.9,68.7,10.28,12.1
0,28,Yes,No,0.0,3,223.8,55.0,8.36,9.7
0,153,Yes,No,0.33,0,215.9,56.3,8.04,12.5
1,97,Yes,Yes,2.32,4,166.0,62.2,13.82,8.6
0,115,Yes,No,0.0,2,146.7,34.0,5.31,11.1
0,95,Yes,No,0.0,1,224.3,54.0,7.7,11.2
1,17,No,No,0.36,2,162.8,51.6,11.48,13.6
0,105,Yes,Yes,2.4,1,173.9,78.0,7.82,8.9
0,121,Yes,No,0.0,2,86.1,37.0,7.99,9.1
0,125,Yes,No,0.0,2,199.3,55.0,5.77,11.3
0,124,Yes,No,0.0,2,151.0,36.0,6.03,9.2
0,35,Yes,No,0.0,2,158.6,39.0,6.52,6.9
1,134,No,No,0.0,0,296.0,70.0,11.32,12.3
0,123,Yes,Yes,1.78,3,199.3,75.8,7.58,6.6
0,124,Yes,No,0.0,3,221.4,56.0,8.97,10.4
0,133,Yes,No,0.0,2,176.8,46.0,9.38,6.5
0,185,Yes,Yes,2.59,0,157.3,74.9,7.890000000000001,9.6
0,1,Yes,Yes,2.7,1,146.6,67.0,8.64,10.0
0,107,Yes,No,0.0,1,247.5,53.0,5.12,9.8
0,91,Yes,Yes,1.67,1,146.1,65.7,8.87,6.2
1,178,No,No,0.0,4,200.5,34.0,7.06,11.4
0,123,Yes,No,0.2,1,196.4,58.0,6.869999999999999,9.8
1,170,Yes,No,0.0,1,285.7,63.0,8.38,8.7
0,135,Yes,No,0.0,1,177.9,47.0,8.07,8.4
0,85,Yes,No,0.0,1,144.4,48.0,8.23,9.9
0,134,Yes,Yes,3.0,2,195.8,77.0,6.65,11.1
0,148,Yes,Yes,2.94,1,77.6,60.4,5.35,10.9
1,93,Yes,No,0.24,1,271.1,69.4,11.87,8.4
0,138,Yes,No,0.0,0,227.8,54.0,7.23,11.6
0,159,Yes,No,0.0,0,114.8,36.0,9.63,12.2
0,103,Yes,Yes,3.19,1,138.8,67.9,7.1,11.8
0,150,Yes,Yes,1.94,0,196.8,68.4,7.75,7.2
0,37,Yes,No,0.32,3,134.9,48.2,7.42,14.7
0,33,No,No,0.0,0,164.0,41.0,7.66,6.4
0,55,Yes,No,0.0,1,232.5,59.0,9.64,9.1
0,134,Yes,Yes,4.48,0,80.3,75.8,5.0,16.6
0,107,Yes,No,0.0,2,90.7,34.0,5.380000000000001,5.6
0,80,Yes,Yes,1.03,1,177.3,65.3,7.83,3.8
1,78,Yes,No,0.0,3,184.6,37.0,10.5,7.9
1,85,Yes,Yes,2.51,4,165.8,61.1,11.66,9.3
0,61,Yes,Yes,2.7,2,239.4,86.0,9.39,10.0
0,97,Yes,Yes,1.81,5,170.4,73.1,8.46,6.7
0,136,No,No,0.0,2,170.4,44.0,7.1,10.4
0,135,Yes,No,0.32,3,155.2,41.2,6.8,3.8
0,87,Yes,Yes,0.0,1,165.8,45.0,9.35,0.0
0,165,Yes,No,0.0,0,196.4,59.0,8.69,12.8
1,148,Yes,No,0.0,2,279.3,65.0,10.08,7.9
0,99,Yes,No,0.0,2,174.1,39.0,4.96,7.7
0,123,Yes,No,0.0,2,175.7,46.0,9.23,9.1
0,127,No,No,0.3,1,243.5,66.0,6.109999999999999,13.0
0,151,Yes,No,0.0,0,170.2,45.0,9.38,4.3
0,185,Yes,No,0.19,1,139.6,46.9,7.51,10.8
0,65,Yes,Yes,3.38,4,195.8,81.8,7.11,12.5
0,58,Yes,No,0.0,4,197.1,57.0,7.449999999999999,14.4
0,104,Yes,No,0.3,2,113.6,36.0,7.93,10.5
0,44,Yes,No,0.0,0,189.6,49.0,8.15,8.3
0,58,Yes,No,0.0,4,174.4,53.0,8.29,0.0
0,108,Yes,No,0.0,0,197.6,50.0,8.21,9.4
0,132,Yes,No,0.0,1,121.5,43.0,7.65,10.7
0,80,Yes,No,0.35,2,127.8,41.5,9.08,15.9
0,162,Yes,No,0.0,2,135.2,44.0,7.1,10.2
0,110,Yes,No,0.0,2,99.4,41.0,8.75,16.7
1,96,Yes,No,0.0,1,276.9,69.0,12.35,10.3
1,168,Yes,No,0.0,4,163.4,49.0,12.01,11.6
1,72,Yes,No,0.0,4,287.4,69.0,11.77,5.0
0,125,Yes,Yes,2.75,1,120.5,67.5,6.390000000000001,10.2
0,170,Yes,No,0.0,2,171.1,49.0,5.25,9.8
0,71,Yes,No,0.32,3,172.0,55.2,6.630000000000001,14.9
0,124,Yes,No,0.0,1,160.9,40.0,7.21,12.9
0,68,Yes,No,0.0,2,194.6,57.0,7.58,10.9
0,97,Yes,No,0.0,1,196.2,36.0,0.0,11.8
0,98,No,No,0.0,1,158.4,53.0,10.33,2.1
1,24,Yes,No,0.0,4,225.0,37.0,6.55,8.6
0,136,Yes,No,0.16,0,191.5,54.6,5.4399999999999995,9.8
1,44,No,No,0.0,0,288.8,65.0,8.8,9.5
0,96,Yes,Yes,3.62,0,108.6,72.2,5.32,13.4
0,31,Yes,No,0.19,1,97.5,40.9,8.02,7.0
0,72,Yes,No,0.0,0,166.5,51.0,8.05,13.3
0,24,Yes,No,0.0,1,156.2,35.0,4.5,7.3
0,112,Yes,Yes,3.11,4,212.2,92.1,7.84,11.5
1,117,No,No,0.0,1,287.4,71.0,12.98,10.0
0,137,Yes,Yes,2.11,0,175.3,72.1,7.07,7.8
0,136,Yes,No,0.0,0,102.1,37.0,5.98,9.8
0,95,Yes,No,0.0,0,157.9,49.0,7.98,14.0
0,82,Yes,Yes,1.11,1,146.5,57.1,7.32,4.1
1,145,Yes,No,0.0,3,245.8,67.0,14.34,9.0
